Date,8035.T_126D_ret,EEM_21D_ret,HYG_126D_ret,SAP.DE_63D_ret,^IRX_21D_ret,^IRX_63D_ret,^IRX_126D_ret,UNRATE_63D_ret,PRINTO01EZQ661S_63D_ret,GBRPROINDMISMEI_126D_ret,ratio_intl_vs_us_bonds_63D_ret,ratio_intl_vs_us_bonds_126D_ret,TARGET_CLASS
2022-01-10,0.8349704164730902,-0.41803152685002576,-0.578672646527577,-0.06722326398354908,1.002036511248733,0.6219992905137576,-0.06995817416153476,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.6167224244614942,-0.4912418275549944,-1.0
2022-01-11,0.6850026476585314,0.15517802044928372,-0.4557010313974888,0.011915823361088231,2.725196038632763,1.1254420975652841,0.19668438657738208,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.36125936595474634,-0.387015601130705,-1.0
2022-01-12,0.9432213860908354,0.4870663681998204,-0.3864297412275795,-0.26147373205745256,2.8997497970020327,0.8417559487481006,0.17763849951767235,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.06647899898916428,-0.23461657406992664,-1.0
2022-01-13,1.0676795067220757,0.5239587706315139,-0.3129160449415293,-0.594359484949137,3.5120931371054933,0.9816012572756478,0.11097784100380792,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.21616530998223946,-0.05046518453144705,-1.0
2022-01-14,1.0786306394317917,0.5639559331043735,-0.45151333540465527,-0.6756086366108097,3.2753388920180537,1.237108017320786,0.08015167446373739,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.12419480863055136,-0.06496787855772693,-1.0
2022-01-17,1.053146958124117,0.6260456593669557,-0.5069409716224402,-0.46731964483484684,3.664106391819842,0.977419749725206,0.08015167446373739,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,0.011256246997924433,-0.24109711787822286,-1.0
2022-01-18,1.057040783845218,0.21798093110970765,-0.6326956856024494,-0.551597291573106,6.230914586766084,0.8737205172094207,0.17690019828481865,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.23531432999709573,-0.12050343153965191,-1.0
2022-01-19,0.7478726529386511,0.4135400365622369,-0.6985208593477833,-0.46619269745106173,6.230914586766084,1.3771635198457532,0.33212183457481365,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.43447379372585104,-0.21236133187829012,-1.0
2022-01-20,0.6660820080395121,0.8634381566984392,-0.7074877513586791,-0.104537831921695,6.230914586766084,1.4203156363629026,0.46078744635763397,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.5345837658711604,-0.4153910601714164,-1.0
2022-01-21,0.3592983797597555,0.19334724298926853,-0.6734709400439177,-0.31634874577838673,3.2099534226795474,1.2764749621863891,0.2945943724184957,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.5303062789189382,-0.4077768152111316,-1.0
2022-01-24,0.5456318630661589,-0.20189471448401122,-0.7158884902040386,-0.8075112472537426,3.1004697262697456,1.233322631329728,0.2785111401145948,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.4262074233254593,-0.35730414083149137,-1.0
2022-01-25,0.3131196457688797,-0.3462959914725875,-0.8322379477299067,-0.906561515363475,5.010138371120128,1.6648450825382919,0.5633178789171647,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.2667437541841933,-0.47739386598555233,-1.0
2022-01-26,0.3327380220806132,-0.6971073213466551,-0.878824121358509,-0.7571541422987518,6.230914586766084,1.5641565248789278,0.5210994813700438,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,0.05516527963870326,-0.35048146391783996,-1.0
2022-01-27,-0.02528605375494501,-0.8647866359568331,-0.9217470254651432,-1.2825296557704817,6.220748367408562,1.7757223932628645,0.6220427358818711,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.5106439384107201,-0.5845630262135393,-1.0
2022-01-28,-0.07337650543500816,-0.6758895790410453,-0.8833102932036146,-1.3965114195305839,6.230914586766084,1.5959212368474154,0.3750102942796482,-0.6338836851391463,-0.034427353550179986,-0.44222806817038846,-0.318331502070178,-0.617345459876445,-1.0
2022-01-31,0.061357014492257604,-0.2501068938585569,-0.8362845245750172,-1.3112736064246546,6.230914586766084,2.1143475731415826,0.3750102942796482,-0.7287653459769129,4.650344139744934,-0.5075377815328187,-0.32019910323417206,-0.450133039713492,-1.0
2022-02-01,0.019235385184596138,-0.16981330461006902,-0.7981559428805776,-1.1826043061329115,6.230914586766084,2.248199275912957,0.5864607453949143,-0.7287653459769129,4.650344139744934,-0.5075377815328187,-0.11474742442255985,-0.4202688271226816,-1.0
2022-02-02,0.11013270997475381,-0.1318424213785354,-0.7370399943400983,-1.3207159933251311,2.9294017459014268,1.960517791811569,0.48547325789473017,-0.7287653459769129,4.650344139744934,-0.5075377815328187,-0.38332816688707055,-0.5423788096350587,-1.0
2022-02-03,0.014445972122483972,-0.011283492942123972,-0.8898481869062232,-1.5249188081380156,2.8299809475339543,2.969686812245497,0.48223168320008586,-0.7287653459769129,4.650344139744934,-0.5075377815328187,-0.05807142119438573,-0.48026396606772337,0.0
2022-02-04,0.09375177354383551,-0.05468023253380835,-0.9269515608587822,-1.5293767944200012,3.3214637832615717,3.0133528919329082,0.5235119262825537,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.3320394600480178,-0.38968414259506395,0.0
2022-02-07,0.1397689280049421,-0.28446010864501525,-0.9795939457591311,-1.4050906294522825,2.91592334603009,3.1751734918276515,0.5358422977741873,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.2597351404841669,-0.4553127714484446,0.0
2022-02-08,0.22135985532344418,-0.0851729474561562,-1.0427768118560399,-1.4601930516872996,4.692034610246512,3.9483182198533435,0.9904109462009033,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.42977135782552545,-0.43945511857252956,0.0
2022-02-09,0.3521367252961068,-0.23570889520071714,-0.9733169034317677,-1.4249298788474984,2.871605906127474,3.3190144431145354,0.8950338468057014,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.40455095492621257,-0.30633946650695343,0.0
2022-02-10,0.3892247936010447,-0.7071325654649991,-1.2798113426459194,-1.4246669868656163,5.075932055429294,5.530567302284733,0.9865417749808142,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.5491786027214012,-0.13962903123310244,-1.0
2022-02-11,0.4220604424340973,-0.7276207749719961,-1.3068898844866632,-1.4276012874841877,4.732768519509373,4.657068322193023,0.7418604875007777,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.21437716635505916,-0.2455793084178845,0.0
2022-02-14,0.4044289050748282,-0.860238892357655,-1.2935477367542123,-1.5417193758474161,4.680866708687864,5.530567302284733,1.0266237391500026,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.13841103699293025,-0.17463509556220635,0.0
2022-02-15,0.450648300120651,-0.4258514886622234,-1.2531211787234828,-1.5822767792152426,5.484982421232587,5.530567302284733,1.6917132632033378,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.47100300055246996,0.18295472948355124,0.0
2022-02-16,0.6582610846167426,0.09554291323556173,-1.1828056067720645,-1.5736781463179779,4.250046091426309,4.965192340363882,1.5402319065504353,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.5360051946607833,0.1497033783892139,0.0
2022-02-17,0.558441321906605,-0.23679895970661277,-1.3460717220887684,-1.5515014535643858,2.4037562668379246,4.5176876507694965,1.528309899884401,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.3741216256315276,-0.004654735222816497,0.0
2022-02-18,0.35889869995703305,-0.5614818713580013,-1.3443089372906074,-1.800206208324054,1.9339490667024692,4.086165067384903,1.0458137798694223,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.38491897414368437,-0.28193687109841165,0.0
2022-02-21,0.2503692032299172,-0.26299120311787233,-1.3671208508176245,-1.6574716698330694,2.218133945150958,4.721462301032988,1.152364924579177,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.33312314752940153,-0.3523393096338294,1.0
2022-02-22,-0.007471169817325084,-0.26468852191754627,-1.4054659772888365,-1.6043387910717946,2.4941902036006978,4.27795319976251,1.2989840058108149,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.08525490594859474,-0.32615691177594264,1.0
2022-02-23,-0.04255003001010899,-0.4669690233463462,-1.5061703004430727,-1.6015213246535942,1.8034355574481125,3.894377675669369,1.355088137665889,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.6117596342339469,-0.1795103966678853,1.0
2022-02-24,-0.04049885545123045,-0.6322095682746913,-1.3760175500954859,-1.7907407699365407,1.2152623577004507,3.07448488976939,1.244208600570358,-0.7287653459769129,4.650344139744934,-0.5075377815328187,0.5303454443030734,-0.22351090546337912,1.0
2022-02-25,0.13160229603265125,-0.016782176022187234,-1.2554522430769735,-1.2629857431812388,1.2648953049696403,3.988041444961776,1.2448435420314148,-0.7287653459769129,4.650344139744934,-0.21553895005087712,0.8075526764126113,-0.2274382836005737,0.0
2022-02-28,0.04948403697731624,-0.3900208472838848,-1.2585138028001501,-1.3628981580578778,1.3928226568641604,4.454599753455413,1.1845314171471173,-0.7287653459769129,4.650344139744934,-0.21553895005087712,0.3034442189873162,-0.4723619980241586,0.0
2022-03-01,0.13911896902028117,-1.3033048514496455,-1.348807478023948,-1.3138005368852133,1.7356178191843337,3.6935997577119295,1.3353114597421987,-0.7287653459769129,4.650344139744934,-0.21553895005087712,0.4240297758683968,-0.5157328388272452,0.0
2022-03-02,-0.024838881540662078,-1.3890454231793359,-1.297796916464656,-1.4091863145418126,1.2415875320068888,3.6786162357255754,1.4076858298595811,-0.17336050204852044,4.650344139744934,-0.21553895005087712,1.0265546885026178,-0.2962996368091128,-1.0
2022-03-03,-0.1021824664720019,-1.6319344176088104,-1.3647264340260057,-1.3472652653475157,1.7393236772202396,4.606891443478271,1.4679979547438782,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.8245606038895058,-0.46833536838414297,-1.0
2022-03-04,-0.2890172668385072,-1.8187018615316937,-1.4513720286162572,-1.51999732204178,1.1925451087866645,4.105121160938843,1.5498499013841112,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.6754829921033904,-0.7095334247420604,-1.0
2022-03-07,-0.5542858013970459,-2.577161900470928,-1.669599335008707,-1.609660478308747,0.6882327755392755,4.105121160938843,1.2870619395785357,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.41515946941805304,-0.6474445791796436,-1.0
2022-03-08,-0.5777841659936671,-2.479715507989694,-1.7672143055359257,-1.6697086483005108,1.6505778263160895,3.467815590498585,1.733053397743859,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.32475653004070953,-0.5008221441315188,0.0
2022-03-09,-0.739388043032578,-2.140213889317634,-1.5525108886928436,-1.4457781199101896,0.6354325200877264,3.438881943984765,1.796539656408895,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.24004270132285105,-0.36290863648494415,-1.0
2022-03-10,-0.6315003571326726,-2.7754089098575094,-1.7922267859549952,-1.6782242588233995,0.6066793134503021,3.888949993682069,1.733053397743859,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.45374415396307716,-0.2189404352834251,-1.0
2022-03-11,-0.7372169758934048,-2.790471998916301,-1.9402380267702348,-1.6273445041539123,-0.2160905804146332,4.2539797897896765,1.9634179250430304,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.24638910567412992,-0.17743061522055714,-1.0
2022-03-14,-0.7450155972205537,-2.790471998916301,-2.228790112021745,-1.6922913796186,0.09669214901671913,5.32609519942427,2.0530242000688768,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.8186566342273817,-0.04556140148950216,-1.0
2022-03-15,-0.6418722867485577,-2.790471998916301,-2.061072203660837,-1.595842111816861,0.3958222329332455,5.530567302284733,3.0501828853592223,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.9610689034657244,0.059703616017507684,0.0
2022-03-16,-0.5747753180358272,-2.023413645602422,-1.7316340974698747,-1.509956228575513,0.011667015091478179,5.530567302284733,3.178273766880951,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.6310012295023395,-0.0030871860641958934,-1.0
2022-03-17,-0.40609144312818996,-2.2554818079035006,-1.5038622365855028,-1.5198570482236928,-0.2667097099603571,5.530567302284733,2.9215171771139063,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.8099127086683582,0.28074761143617677,-1.0
2022-03-18,-0.2828576334360856,-1.7664153585566467,-1.4691813952334816,-1.5845141327961048,0.07724466877125435,5.530567302284733,4.067445055071967,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.865062216441077,0.09776799284144744,-1.0
2022-03-21,-0.2681752459643098,-1.8720848023948131,-1.7637537373957577,-1.5360801111698208,0.8379260645131801,5.530567302284733,3.8382595718686527,-0.2821272839844973,4.650344139744934,-0.31436557512595875,1.0298166491494785,0.3850539456973656,-1.0
2022-03-22,-0.19562595748216555,-1.5274250424183553,-1.6612932927237771,-1.5466105557630114,1.3227976055942914,4.757422578086497,4.465504065553449,-0.2821272839844973,4.650344139744934,-0.31436557512595875,1.2345059721637892,0.2398619999993794,-1.0
2022-03-23,-0.09111301474913958,-1.3789578044695416,-1.6985254265167646,-1.7361436322008985,0.8942114460405634,4.314835535730458,4.079507343443564,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.8709489793127492,-0.09755691435480775,-1.0
2022-03-24,-0.0030937605121299267,-1.0441541665800829,-1.6329830432261474,-1.7952484554377586,0.8136603550725346,4.99302421000246,4.108457306104576,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.7876873492948885,-0.0849111903664647,-1.0
2022-03-25,0.06565593767012123,-0.7866501639820853,-1.6914358795431623,-1.7993429981587699,1.8025293495446442,5.530567302284733,3.629177846298279,-0.2821272839844973,4.650344139744934,-0.31436557512595875,1.0695445049969354,-0.07753462403870216,-1.0
2022-03-28,0.18678626005412088,-1.0858391924042032,-1.5942887589101455,-1.8299236266407752,1.487608975490055,5.530567302284733,3.5326789258001354,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.7626551959829578,-0.128760125020059,-1.0
2022-03-29,0.31962666509709936,-0.48168499101918133,-1.2971740959687232,-1.6046542554890568,2.0151387992671115,5.530567302284733,4.229425833280613,-0.2821272839844973,4.650344139744934,-0.31436557512595875,0.5266071092292276,-0.21159576711435404,-1.0
2022-03-30,0.382699758573077,-0.2659267854417982,-1.417658637811607,-1.7623308593273992,1.4226555949782442,5.530567302284733,3.9709455685949324,-0.2821272839844973,4.650344139744934,0.04881735403792275,0.6659587613548056,-0.1702552206567926,-1.0
