Date,7203.T,8035.T,9984.T,AAPL,AZN.L,BAS.DE,BRK-B,BTC-USD,CL=F,DX-Y.NYB,EEM,GC=F,HG=F,HYG,JPM,LE=F,LQD,MSFT,NVDA,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,TLT,VNQ,XBI,XLE,XLF,XLK,XLP,XLU,XLV,XLY,ZC=F,ZW=F,^GDAXI,^IRX,^N225,^TNX,^VIX
2018-04-18,1096.697021484375,5397.67919921875,974.8804321289062,41.74092102050781,4954.74169921875,52.245361328125,199.50999450683594,8163.419921875,68.47000122070312,89.62000274658203,40.09157180786133,1351.199951171875,3.1535000801086426,56.153114318847656,87.88805389404297,118.9749984741211,87.17548370361328,88.9120101928711,5.8470940589904785,3951.83056640625,76.86746978759766,2437.988525390625,75.42293548583984,238.94117736816406,95.58927154541016,55.73655319213867,89.89908599853516,25.969417572021484,23.56755256652832,31.42443084716797,42.619285583496094,19.744739532470703,72.64714813232422,48.347801208496094,383.0,475.25,12590.830078125,1.7699999809265137,22158.19921875,2.867000102996826,15.600000381469727
2018-04-19,1094.483642578125,5353.5556640625,976.7825317382812,40.5579948425293,4945.7587890625,52.281803131103516,200.3800048828125,8294.3095703125,68.29000091552734,89.94000244140625,39.85838317871094,1346.800048828125,3.128000020980835,55.977603912353516,89.81754302978516,117.80000305175781,86.84591674804688,88.6077651977539,5.665771484375,3926.988525390625,76.14689636230469,2474.853515625,76.53229522705078,237.6156005859375,94.81055450439453,54.92815017700195,88.3832778930664,26.00118637084961,23.92815399169922,31.077285766601562,41.38615798950195,19.733078002929688,72.03617095947266,48.1949348449707,382.0,476.75,12567.419921875,1.7829999923706055,22191.1796875,2.9140000343322754,15.960000038146973
2018-04-20,1099.8587646484375,5243.91748046875,983.9149169921875,38.896240234375,4966.21875,52.658424377441406,200.1300048828125,8845.830078125,68.37999725341797,90.31999969482422,39.35869598388672,1336.699951171875,3.131500005722046,55.84107208251953,89.61656188964844,119.3499984741211,86.49388122558594,87.58440399169922,5.657608985900879,3961.766357421875,75.11377716064453,2487.8046875,77.01587677001953,235.60081481933594,94.12718963623047,54.42105484008789,88.10588073730469,25.87763023376465,23.936744689941406,30.64680290222168,40.693031311035156,19.55425262451172,71.652099609375,47.70390701293945,376.5,463.25,12540.5,1.7649999856948853,22162.240234375,2.9509999752044678,16.8799991607666
2018-04-23,1101.9141845703125,5254.61279296875,972.3840942382812,38.78358459472656,5005.1416015625,52.87710189819336,199.4199981689453,8930.8798828125,68.63999938964844,90.94000244140625,39.04222869873047,1322.5,3.1080000400543213,55.6915283203125,89.18240356445312,121.7249984741211,86.4564437866211,87.90709686279297,5.5381293296813965,3923.510498046875,75.6607437133789,2510.221923828125,77.14387512207031,235.56552124023438,94.15103912353516,54.376949310302734,87.24394226074219,26.036487579345703,23.910985946655273,30.535701751708984,40.644676208496094,19.5659122467041,71.93143463134766,47.805816650390625,378.5,461.5,12572.3896484375,1.7829999923706055,22088.0390625,2.9730000495910645,16.34000015258789
2018-04-24,1124.0474853515625,5298.736328125,975.7124633789062,38.24375534057617,4979.69287109375,52.48226547241211,196.8000030517578,9697.5,67.69999694824219,90.7699966430664,38.859012603759766,1331.4000244140625,3.1384999752044678,55.58098220825195,88.76436614990234,121.0999984741211,86.20173645019531,85.85115814208984,5.471834182739258,3949.345458984375,78.31731414794922,2540.11181640625,75.57938385009766,232.39309692382812,93.72196197509766,54.58271789550781,85.64884948730469,25.757596969604492,23.75644302368164,30.00341033935547,40.38676452636719,19.698089599609375,71.39027404785156,47.050750732421875,381.25,472.5,12550.8203125,1.8229999542236328,22278.119140625,2.9830000400543213,18.020000457763672
2018-04-25,1133.216796875,5191.771484375,976.9013671875,38.41038513183594,4981.18896484375,51.279541015625,196.8000030517578,8845.740234375,68.05000305175781,91.16999816894531,38.55919647216797,1321.199951171875,3.131999969482422,55.587493896484375,88.42670440673828,121.92500305175781,85.93205261230469,85.10442352294922,5.359528064727783,3899.1650390625,77.38837432861328,2519.188720703125,74.54112243652344,232.96742248535156,93.09417724609375,54.47984313964844,85.54978942871094,25.962358474731445,23.739269256591797,30.00804328918457,40.45929718017578,19.701974868774414,71.71321868896484,47.24531173706055,386.5,486.25,12422.2998046875,1.815000057220459,22215.3203125,3.0239999294281006,17.84000015258789
2018-04-26,1133.3746337890625,5628.98828125,970.957763671875,38.54419708251953,4982.1884765625,51.388885498046875,197.02999877929688,9281.509765625,68.19000244140625,91.55999755859375,39.1171875,1316.300048828125,3.11299991607666,55.78254318237305,88.5151596069336,122.5250015258789,86.18675231933594,86.9021987915039,5.571277618408203,3922.5166015625,78.42149353027344,2493.285400390625,74.48424530029297,235.3357696533203,93.74575805664062,55.192726135253906,87.02598571777344,26.340110778808594,23.74785804748535,30.554229736328125,40.701080322265625,19.90024185180664,72.62098693847656,48.0096435546875,386.0,480.75,12500.4697265625,1.784999966621399,22319.609375,2.990000009536743,16.239999771118164
2018-04-27,1135.2720947265625,5630.32470703125,1010.54248046875,38.09822082519531,5073.0087890625,52.281803131103516,197.22999572753906,8987.0498046875,68.0999984741211,91.54000091552734,39.35869598388672,1320.300048828125,3.0460000038146973,55.75653076171875,87.95236206054688,124.44999694824219,86.38151550292969,88.34043884277344,5.598733901977539,3952.82373046875,79.88868713378906,2522.177001953125,75.01046752929688,235.55667114257812,94.46890258789062,56.140785217285156,87.60060119628906,26.061201095581055,23.78219985961914,30.498685836791992,40.918701171875,20.102394104003906,72.91773223876953,48.227359771728516,389.5,495.5,12580.8701171875,1.7699999809265137,22467.869140625,2.9570000171661377,15.40999984741211
2018-04-30,1135.2720947265625,5630.32470703125,1010.54248046875,38.78828430175781,5092.96923828125,52.43367004394531,193.72999572753906,9240.5498046875,68.56999969482422,91.83999633789062,39.075538635253906,1316.199951171875,3.052500009536743,55.717525482177734,87.45391845703125,123.75,86.30663299560547,86.2199478149414,5.563361167907715,3921.026123046875,80.2359619140625,2521.679931640625,75.12425231933594,233.74513244628906,94.63573455810547,55.9202995300293,86.17394256591797,26.05767059326172,23.56755256652832,30.299650192260742,40.66078567504883,20.044082641601562,71.8005142211914,48.037437438964844,392.5,512.5,12612.1103515625,1.7630000114440918,22467.869140625,2.936000108718872,15.930000305175781
2018-05-01,1137.4853515625,5556.78759765625,1017.1991577148438,39.68955993652344,5202.75244140625,52.43367004394531,195.11000061035156,9119.009765625,67.25,92.44999694824219,38.88399887084961,1303.800048828125,3.015000104904175,55.75868225097656,87.45391845703125,105.82499694824219,86.072998046875,87.58440399169922,5.618772983551025,3889.72607421875,80.2359619140625,2512.712646484375,75.12425231933594,234.16046142578125,94.29487609863281,56.42739486694336,87.09532165527344,25.898805618286133,23.576147079467773,30.6792049407959,40.30616760253906,19.98187828063965,71.76559448242188,48.102291107177734,396.75,529.75,12612.1103515625,1.809999942779541,22508.029296875,2.9760000705718994,15.489999771118164
