Date,7203.T,8035.T,9984.T,AAPL,AZN.L,BAS.DE,BRK-B,CL=F,DX-Y.NYB,EEM,GC=F,HG=F,JPM,MSFT,NVDA,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,XBI,XLE,XLF,XLK,^GDAXI,^IRX,^N225,^TNX,^VIX
2023-12-12,2489.205078125,22192.1875,1431.5438232421875,192.53065490722656,10166.59765625,38.72877883911133,360.0199890136719,68.61000061035156,103.87000274658203,36.735511779785156,1977.800048828125,3.7860000133514404,152.05870056152344,368.03997802734375,47.62788772583008,5508.52978515625,141.77024841308594,2496.760009765625,152.4405517578125,449.84637451171875,79.65534210205078,37.42031478881836,35.193023681640625,93.21995544433594,16791.740234375,5.248000144958496,32843.69921875,4.205999851226807,12.069999694824219
2023-12-13,2481.77880859375,23237.865234375,1455.2999267578125,195.7443084716797,10384.482421875,40.44496154785156,362.0299987792969,69.47000122070312,102.87000274658203,37.100528717041016,1982.300048828125,3.7860000133514404,152.5702362060547,368.0301818847656,48.05862808227539,5487.5625,140.9811553955078,2491.764404296875,151.5288543701172,456.0497741699219,83.50481414794922,37.941070556640625,35.760196685791016,94.04129028320312,16766.05078125,5.2230000495910645,32926.3515625,4.0329999923706055,12.1899995803833
2023-12-14,2387.09326171875,22848.111328125,1467.920166015625,195.89260864257812,10462.44140625,40.89949417114258,358.1199951171875,71.58000183105469,101.95999908447266,37.64337158203125,2030.199951171875,3.8884999752044678,155.3457794189453,359.73309326171875,48.32046127319336,5644.32080078125,137.17031860351562,2517.740966796875,154.2639617919922,457.51336669921875,85.0267105102539,39.056312561035156,36.115867614746094,93.81014251708984,16752.23046875,5.215000152587891,32686.25,3.930000066757202,12.479999542236328
2023-12-15,2414.013916015625,23166.5703125,1506.523681640625,195.35865783691406,10180.5908203125,40.92923355102539,356.5,71.43000030517578,102.55000305175781,37.418739318847656,2021.0999755859375,3.884999990463257,156.52040100097656,364.4518127441406,48.860137939453125,5689.25146484375,136.15025329589844,2500.756103515625,155.1570587158203,456.7601318359375,85.26543426513672,38.848934173583984,35.904380798339844,94.28229522705078,16751.439453125,5.224999904632568,32970.55078125,3.927999973297119,12.279999732971191
2023-12-18,2431.651123046875,23180.830078125,1496.3779296875,193.69749450683594,10350.5009765625,41.00994110107422,359.6499938964844,72.47000122070312,102.51000213623047,37.400020599365234,2026.300048828125,3.8480000495910645,157.46766662597656,366.33929443359375,50.046409606933594,5756.14892578125,135.88079833984375,2534.725341796875,152.01260375976562,459.32940673828125,83.92635345458984,39.16624069213867,36.024173736572266,94.5642318725586,16650.55078125,5.224999904632568,32758.98046875,3.9539999961853027,12.5600004196167
2023-12-19,2451.14501953125,24031.630859375,1509.245849609375,194.73570251464844,10340.505859375,41.26057052612305,361.79998779296875,73.44000244140625,102.16999816894531,37.71824264526367,2038.4000244140625,3.8959999084472656,159.5706787109375,366.93902587890625,49.573692321777344,5777.11669921875,135.9385528564453,2540.220458984375,156.27342224121094,462.1225280761719,86.05534362792969,39.63616180419922,36.294673919677734,94.92404174804688,16744.41015625,5.23799991607666,33219.390625,3.921999931335449,12.529999732971191
2023-12-20,2454.394287109375,24007.869140625,1502.811767578125,192.6493377685547,10478.4326171875,41.16286849975586,355.3500061035156,74.22000122070312,102.41000366210938,37.03925323486328,2034.5,3.9014999866485596,157.7708282470703,364.34368896484375,48.081607818603516,5774.12109375,133.95614624023438,2578.68603515625,157.3525848388672,455.71881103515625,82.2350845336914,39.26860046386719,35.64741897583008,93.48970031738281,16733.05078125,5.230000019073486,33675.94140625,3.877000093460083,13.670000076293945
2023-12-21,2355.531494140625,23480.2734375,1489.4490966796875,192.5010223388672,10474.435546875,41.17986297607422,356.1400146484375,73.88999938964844,101.83999633789062,37.735408782958984,2039.0999755859375,3.9084999561309814,158.6707305908203,367.21429443359375,48.9600715637207,5803.076171875,132.39718627929688,2554.707763671875,156.73858642578125,460.0398864746094,84.23474884033203,39.422142028808594,35.99519348144531,94.53958892822266,16687.419921875,5.210000038146973,33140.46875,3.8940000534057617,13.649999618530273
2023-12-22,2335.573486328125,23675.150390625,1490.686279296875,191.43310546875,10430.458984375,41.23933792114258,356.4700012207031,73.55999755859375,101.69999694824219,37.55421447753906,2057.10009765625,3.8954999446868896,158.5760040283203,368.2366638183594,48.8001708984375,5830.03564453125,133.03233337402344,2564.199462890625,156.36647033691406,460.9644470214844,87.16959381103516,39.53845977783203,36.072479248046875,94.66281127929688,16706.1796875,5.208000183105469,33169.05078125,3.9010000228881836,13.029999732971191
2023-12-25,2355.0673828125,23789.2265625,1509.245849609375,191.43310546875,10430.458984375,41.23933792114258,356.4700012207031,73.55999755859375,101.69999694824219,37.55421447753906,2057.10009765625,3.8954999446868896,158.5760040283203,368.2366638183594,48.8001708984375,5830.03564453125,133.03233337402344,2564.199462890625,156.36647033691406,460.9644470214844,87.16959381103516,39.53845977783203,36.072479248046875,94.66281127929688,16706.1796875,5.208000183105469,33254.03125,3.9010000228881836,13.029999732971191
