Date,4063.T,6758.T,6861.T,7203.T,8035.T,8058.T,8306.T,9432.T,9983.T,9984.T,AAPL,AIR.DE,ALV.DE,AMZN,AZN.L,BAS.DE,BATS.L,BMW.DE,BP.L,BRK-B,DGE.L,DTE.DE,GOOGL,GSK.L,HSBA.L,JPM,LLY,MBG.DE,META,MSFT,MUV2.DE,NVDA,REL.L,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,ULVR.L,V,VOW3.DE
2022-06-01,3404.51904296875,2408.654296875,50344.83203125,1954.1806640625,17621.986328125,1316.358154296875,647.8828125,140.20574951171875,19767.90625,1295.69287109375,145.7835235595703,100.74016571044922,160.00039672851562,121.68399810791016,10433.5712890625,40.83612060546875,3525.736328125,64.09544372558594,430.4123840332031,312.2099914550781,3617.64794921875,16.849382400512695,112.95840454101562,1717.63525390625,528.1956176757812,117.40192413330078,300.9263916015625,49.71728515625,187.17117309570312,264.1462707519531,190.7991943359375,18.286706924438477,2205.239990234375,5743.22900390625,88.28028106689453,2357.50927734375,110.79376983642578,387.58416748046875,3956.601318359375,203.575927734375,109.6756591796875
2022-06-02,3391.692138671875,2331.74072265625,49740.26171875,1950.1788330078125,17685.404296875,1320.7723388671875,643.7988891601562,138.79664611816406,20262.0234375,1296.181884765625,148.23431396484375,100.74016571044922,160.00039672851562,125.51100158691406,10433.5712890625,40.83612060546875,3525.736328125,64.09544372558594,430.4123840332031,314.95001220703125,3617.64794921875,16.826467514038086,116.65831756591797,1717.63525390625,528.1956176757812,119.29067993164062,292.5587158203125,49.71728515625,197.3115997314453,266.2406311035156,190.7991943359375,19.5563907623291,2205.239990234375,5743.22900390625,88.28028106689453,2357.50927734375,110.79376983642578,394.9652404785156,3956.601318359375,208.54100036621094,109.6756591796875
2022-06-03,3377.94970703125,2375.55224609375,50003.54296875,1925.2789306640625,18108.2109375,1318.712158203125,642.7559814453125,137.63414001464844,21449.193359375,1324.54052734375,142.51904296875,100.74016571044922,161.05662536621094,122.3499984741211,10433.5712890625,41.06505584716797,3525.736328125,64.09544372558594,430.4123840332031,310.94000244140625,3617.64794921875,16.8811092376709,113.6020736694336,1717.63525390625,528.1956176757812,117.62785339355469,291.80419921875,49.71728515625,189.2945098876953,261.81915283203125,190.7991943359375,18.68597984313965,2205.239990234375,5743.22900390625,88.57360076904297,2357.50927734375,112.09530639648438,388.4832763671875,3956.601318359375,206.21360778808594,108.897216796875
2022-06-06,3375.201416015625,2351.212646484375,49993.79296875,1923.50048828125,18322.63671875,1335.192626953125,641.9739379882812,138.3386993408203,22042.7734375,1317.939697265625,143.2640838623047,103.58760833740234,163.6311492919922,124.79000091552734,10063.8681640625,41.459754943847656,3521.74853515625,65.06859588623047,439.54351806640625,312.1499938964844,3700.048828125,16.96571922302246,115.86289978027344,1704.761474609375,532.0853271484375,117.23921966552734,293.4583740234375,50.40431594848633,192.73748779296875,260.5877380371094,197.07322692871094,18.751859664916992,2241.2109375,5940.7216796875,89.62387084960938,2390.95947265625,113.74031066894531,389.666015625,3970.484619140625,206.49485778808594,110.23167419433594
2022-06-07,3359.6259765625,2360.947998046875,50257.0703125,1947.955322265625,17936.0703125,1361.972900390625,651.1846923828125,138.19778442382812,21972.18359375,1327.47412109375,145.7835235595703,102.63847351074219,161.86529541015625,123.0,10221.7412109375,41.19136047363281,3555.146240234375,64.29785919189453,445.58111572265625,313.6499938964844,3651.107666015625,16.87758445739746,116.18919372558594,1729.50341796875,527.8963012695312,117.54651641845703,301.9130859375,50.064491271972656,194.1265869140625,264.22381591796875,196.55752563476562,18.8916072845459,2221.22705078125,6075.3759765625,89.3873291015625,2412.427978515625,112.98107147216797,393.4038391113281,3946.99072265625,208.00759887695312,109.57835388183594
2022-06-08,3399.93798828125,2403.785888671875,50003.54296875,1983.081787109375,17757.88671875,1406.1163330078125,645.1890869140625,139.21937561035156,21978.599609375,1359.9886474609375,145.0482635498047,100.72154235839844,158.0860137939453,121.18000030517578,10301.6767578125,41.586063385009766,3555.644775390625,65.00631713867188,450.4710388183594,308.739990234375,3595.67431640625,16.46335792541504,116.23333740234375,1761.0843505859375,518.820556640625,115.67581939697266,303.25775146484375,50.19746398925781,195.10888671875,262.197265625,192.43215942382812,18.618045806884766,2209.236328125,6049.4423828125,88.56413269042969,2436.39208984375,112.22185516357422,389.1266784667969,3927.234375,207.03787231445312,111.06571197509766
2022-06-09,3359.6259765625,2393.07666015625,50325.328125,1991.0848388671875,17368.298828125,1419.065185546875,649.8814697265625,138.19778442382812,22405.33984375,1383.457763671875,139.8329620361328,98.04159545898438,156.2706298828125,116.1500015258789,10047.8818359375,40.9466438293457,3485.360107421875,64.35236358642578,447.37738037109375,300.79998779296875,3594.176025390625,16.35759735107422,113.8941650390625,1719.6470947265625,510.4427795410156,113.24481201171875,293.3520202636719,49.45872116088867,182.56729125976562,256.74798583984375,193.5494384765625,18.019014358520508,2179.26025390625,5884.865234375,87.38138580322266,2391.95849609375,109.98029327392578,379.8721923828125,3885.0517578125,199.87156677246094,109.25862884521484
2022-06-10,3319.314208984375,2361.921875,49135.6953125,1959.5162353515625,16809.58984375,1392.8731689453125,647.3614501953125,138.83187866210938,22196.78125,1355.588134765625,134.43142700195312,94.85916137695312,150.59347534179688,109.6500015258789,9843.048828125,39.178367614746094,3482.36865234375,62.701900482177734,436.5497131347656,291.7099914550781,3531.25146484375,15.996247291564941,110.25028228759766,1746.6014404296875,497.7765808105469,108.03941345214844,287.3156433105469,47.95169448852539,174.2029266357422,245.30638122558594,188.22080993652344,16.946733474731445,2156.278564453125,5675.40380859375,84.24002075195312,2334.54296875,104.0329818725586,368.8575134277344,3886.65380859375,193.47134399414062,105.83908081054688
2022-06-13,3159.899169921875,2245.09130859375,47195.23046875,1895.4884033203125,15924.716796875,1352.2613525390625,639.4541625976562,138.83187866210938,21548.654296875,1262.689453125,129.2847137451172,90.80200958251953,150.21389770507812,103.66999816894531,9769.1083984375,38.74024200439453,3459.93701171875,60.701107025146484,425.422607421875,281.55999755859375,3516.269775390625,15.698358535766602,105.52037811279297,1746.6014404296875,501.5663146972656,104.82218170166016,281.7726745605469,45.91276931762695,162.9810028076172,234.9022674560547,188.04891967773438,15.621865272521973,2142.2900390625,5565.68603515625,82.3192367553711,2284.11767578125,100.86949920654297,354.8526306152344,3874.906982421875,186.44078063964844,100.90437316894531
2022-06-14,3177.306640625,2186.676513671875,46912.44921875,1863.02978515625,15616.6708984375,1333.7210693359375,636.5865478515625,136.36593627929688,21513.359375,1230.41943359375,130.1474151611328,89.68536376953125,150.2303924560547,102.30999755859375,9742.12890625,38.19949722290039,3493.833251953125,60.42083740234375,434.0549011230469,277.6400146484375,3443.856689453125,15.70364761352539,105.84072875976562,1722.060546875,519.0199584960938,103.0780029296875,281.29876708984375,46.01618957519531,162.4551239013672,237.0645294189453,188.56459045410156,15.810564994812012,2079.34033203125,5540.75,82.32869720458984,2304.587158203125,98.71835327148438,353.7833557128906,3854.6162109375,187.66262817382812,100.1954574584961
