Date,4063.T,6758.T,6861.T,7203.T,8035.T,8058.T,8306.T,9432.T,9983.T,9984.T,AAPL,AIR.DE,ALV.DE,AMZN,AZN.L,BAS.DE,BATS.L,BMW.DE,BP.L,BRK-B,DGE.L,DTE.DE,GOOGL,GSK.L,HSBA.L,JPM,LLY,MBG.DE,META,MSFT,MUV2.DE,NVDA,REL.L,RIO.L,SAP.DE,SHEL.L,SIE.DE,SPY,ULVR.L,V,VOW3.DE
2016-05-23,1032.8447265625,545.5477294921875,16241.08984375,814.081787109375,1977.8006591796875,432.92633056640625,370.11065673828125,68.96045684814453,8523.7978515625,720.7025146484375,21.952255249023438,47.59484100341797,85.3016586303711,34.837501525878906,3889.39599609375,39.469810485839844,4089.22314453125,41.449951171875,355.4686584472656,141.47999572753906,1830.6678466796875,10.607802391052246,35.56853103637695,1440.7777099609375,424.9949035644531,48.63685607910156,63.03655242919922,25.16477394104004,115.0670166015625,44.32875442504883,105.90851593017578,1.0869179964065552,1230.2413330078125,1929.8153076171875,59.75819396972656,1651.1566162109375,62.154083251953125,174.34425354003906,3272.176025390625,71.95728302001953,74.16873168945312
2016-05-24,1032.679443359375,542.1657104492188,16128.69921875,802.6970825195312,1941.2764892578125,430.28021240234375,364.1690368652344,68.87381744384766,8432.35546875,712.2389526367188,22.286893844604492,49.03525161743164,87.90345001220703,35.209999084472656,3947.23095703125,40.57353973388672,4143.3671875,42.2225227355957,355.7669372558594,143.7100067138672,1853.1083984375,10.778517723083496,36.35105895996094,1447.2904052734375,431.9580078125,49.46459197998047,63.81092071533203,25.717411041259766,116.7835464477539,45.71097183227539,108.87789154052734,1.1133016347885132,1245.2078857421875,1948.67626953125,61.11185836791992,1647.1756591796875,63.22454833984375,176.60418701171875,3317.999755859375,73.97966003417969,77.11697387695312
2016-05-25,1045.72021484375,577.207763671875,16243.482421875,821.3267822265625,1996.3121337890625,435.8027038574219,370.3870544433594,71.02566528320312,8760.017578125,729.5188598632812,22.67845344543457,48.991600036621094,89.94772338867188,35.41749954223633,4003.07080078125,40.955142974853516,4154.79345703125,43.22921371459961,363.92034912109375,144.0800018310547,1858.0953369140625,10.999444961547852,36.60247802734375,1456.8084716796875,444.04388427734375,50.21567153930664,63.4279899597168,26.575103759765625,116.97208404541016,46.180580139160156,110.0986557006836,1.108638882637024,1240.2191162109375,1968.0338134765625,61.77153778076172,1677.03369140625,64.57428741455078,177.8020782470703,3311.072998046875,73.68141174316406,77.63726043701172
2016-05-26,1042.25390625,577.207763671875,16123.9169921875,827.3888549804688,1966.542724609375,437.7583923339844,369.6961364746094,69.46592712402344,8961.1875,702.364501953125,22.858299255371094,48.895572662353516,90.87693786621094,35.74549865722656,4000.07958984375,41.125396728515625,4157.77294921875,44.15981674194336,362.3792419433594,143.0500030517578,1862.0845947265625,11.058320045471191,36.54446029663086,1459.8145751953125,443.59619140625,49.84012985229492,64.26188659667969,26.919944763183594,118.53976440429688,45.976783752441406,111.4843978881836,1.1204197406768799,1238.2236328125,1954.632568359375,62.217063903808594,1674.5458984375,64.95992279052734,177.8530731201172,3332.919189453125,73.62550354003906,78.21534729003906
2016-05-27,1038.7872314453125,578.3349609375,16556.728515625,826.3538818359375,1992.81005859375,441.6700744628906,374.9468994140625,69.53816223144531,8839.2646484375,711.5335083007812,22.84464454650879,48.96541976928711,90.90792846679688,35.61199951171875,4011.0478515625,41.049072265625,4178.13916015625,43.99009323120117,359.8934631347656,143.35000610351562,1878.042724609375,11.009834289550781,37.07359313964844,1455.3057861328125,446.0830383300781,50.146697998046875,63.81092071533203,26.82710075378418,118.4504623413086,46.357784271240234,111.81429290771484,1.1265554428100586,1247.20361328125,1949.669189453125,62.34555435180664,1667.0814208984375,65.61815643310547,178.61770629882812,3359.5615234375,74.24061584472656,78.41767883300781
2016-05-30,1048.196533203125,579.0867309570312,16578.244140625,839.9562377929688,2043.09326171875,445.5816650390625,377.2268371582031,69.98583984375,8956.615234375,725.874755859375,22.84464454650879,49.157470703125,91.06278228759766,35.61199951171875,4011.0478515625,41.143009185791016,4178.13916015625,44.34125518798828,359.8934631347656,143.35000610351562,1878.042724609375,11.082564353942871,37.07359313964844,1455.3057861328125,446.0830383300781,50.146697998046875,63.81092071533203,27.233840942382812,118.4504623413086,46.357784271240234,111.97926330566406,1.1265554428100586,1247.20361328125,1949.669189453125,62.4826545715332,1667.0814208984375,65.39209747314453,178.61770629882812,3359.5615234375,74.24061584472656,79.74728393554688
2016-05-31,1067.6746826171875,582.4688110351562,16834.103515625,855.0374755859375,2056.8525390625,452.5997009277344,382.6158447265625,70.1158218383789,9109.0166015625,732.10498046875,22.73309326171875,49.17493438720703,90.87693786621094,36.13949966430664,4016.532470703125,40.76140594482422,4170.68798828125,44.4173469543457,355.2200622558594,140.5399932861328,1865.5753173828125,10.99251651763916,37.13557434082031,1447.7913818359375,442.70098876953125,50.02406692504883,63.84493637084961,27.1409969329834,117.88490295410156,46.960296630859375,111.41838836669922,1.146681547164917,1247.20361328125,1928.325927734375,62.50834655761719,1649.6640625,64.35486602783203,178.27780151367188,3352.635498046875,73.5696029663086,77.66616821289062
2016-06-01,1052.3232421875,577.3955078125,16807.80078125,850.8974609375,2038.5904541015625,449.3782653808594,376.3286437988281,69.39372253417969,8828.595703125,734.9261474609375,22.414384841918945,48.92176055908203,90.25747680664062,35.97200012207031,4004.068115234375,40.83185577392578,4139.89013671875,43.27019119262695,351.5908203125,141.99000549316406,1859.093017578125,10.930177688598633,37.11623764038086,1450.295654296875,442.501953125,50.34596252441406,63.76834487915039,26.681201934814453,117.85513305664062,46.827369689941406,110.26362609863281,1.1488898992538452,1259.1766357421875,1854.36962890625,62.217063903808594,1658.1239013671875,64.48119354248047,178.64317321777344,3386.20458984375,73.83052825927734,76.19203186035156
2016-06-02,1021.4549560546875,568.0009765625,16556.728515625,838.1819458007812,1977.2999267578125,437.8734436035156,364.23809814453125,67.58846282958984,8589.328125,710.1229248046875,22.245922088623047,48.267032623291016,89.82382202148438,36.4119987487793,4030.4921875,40.825984954833984,4115.54833984375,43.340423583984375,351.09368896484375,142.11000061035156,1846.6258544921875,10.930177688598633,36.908451080322266,1447.2904052734375,443.79522705078125,50.437931060791016,64.2108383178711,26.796154022216797,118.00395202636719,46.499542236328125,107.85511016845703,1.1569900512695312,1252.1922607421875,1851.8878173828125,61.82295227050781,1653.1473388671875,64.1288070678711,179.18690490722656,3371.816650390625,74.5108871459961,77.550537109375
2016-06-03,1012.8710327148438,577.207763671875,16504.12109375,839.069091796875,1973.547119140625,438.67877197265625,367.0016784667969,67.97840118408203,9180.646484375,707.6543579101562,22.29145622253418,46.61710739135742,88.3680648803711,36.277000427246094,4027.50048828125,40.12735366821289,4178.63671875,42.29861831665039,356.51263427734375,141.13999938964844,1856.5992431640625,10.836668014526367,36.491397857666016,1461.818115234375,442.4523010253906,49.541221618652344,63.92153549194336,26.208148956298828,117.54756164550781,45.88817596435547,106.00747680664062,1.1407907009124756,1257.18115234375,1881.17236328125,61.308902740478516,1668.0762939453125,63.35752868652344,178.65171813964844,3409.11572265625,74.5015640258789,75.26708984375
